,0,1,2,3,4,5,6,7,8,9
mengemuka,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
mengenai,0.0,0.0,0.0,0.051480536743248276,0.0,0.10828026798007444,0.0,0.0,0.0,0.0
menggusur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
menghadapi,0.0,0.03332962974732808,0.0,0.04503938634834383,0.0,0.04736621966258329,0.0,0.0,0.0,0.0
menghadirkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
menghormati,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengingat,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengonfirmasi,0.15091256787601506,0.026611596438509688,0.024239926471192906,0.03596109475042499,0.0,0.03781892364344426,0.0,0.0,0.0,0.0
mengonversikan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
mengubah,0.0,0.0,0.0,0.0,0.0,0.0,0.14603631498130093,0.0,0.0,0.0
mengukir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
mengumumkan,0.0,0.03332962974732808,0.030359237419450406,0.04503938634834383,0.0,0.0,0.0,0.0,0.0,0.0
mengunggah,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mengungguli,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
mengungkapkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
meningkatkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
meninjau,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
menit,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
menjabat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
menjadi,0.0,0.029632429222796186,0.0,0.040043241953879295,0.0,0.0,0.0724225639972536,0.0,0.0,0.0486589173851469
menjalani,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menjalin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
menjegal,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menjuarai,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
menodai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
menonton,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
mental,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menteri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
menuju,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
menulis,0.14402713171882933,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.0
menuliskan,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
menyabet,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
menyanjung,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
menyatakan,0.0,0.0,0.0,0.10296107348649655,0.0,0.10828026798007444,0.0,0.0,0.0,0.0
menyebut,0.0,0.0761923004712198,0.0,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
menyelesaikan,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menyertakan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menyusul,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
meraih,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.0,0.03127852618948677
mereka,0.0,0.024057518711603876,0.02191347242154719,0.0,0.09831862482905605,0.0,0.019599104024473107,0.08825506291348552,0.0,0.059256674841511536
merekayasa,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
merilis,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
meringkuk,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merosot,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
merupakan,0.0,0.03332962974732808,0.06071847483890081,0.0,0.0,0.0,0.0,0.0,0.03170186900009405,0.0
meski,0.0,0.0,0.030359237419450406,0.0,0.0,0.04736621966258329,0.0,0.0,0.0,0.027365014325338128
meskipun,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
messi,0.0,0.03332962974732808,0.3035923741945041,0.0,0.0,0.0,0.0,0.0,0.0,0.027365014325338128
metatarsal,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mewujudkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
milan,0.0,0.0,0.0,0.0,0.06055112595889616,0.0,0.024140854665751197,0.027176658747394698,0.0,0.02432945869257345
milik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
minggu,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
minta,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
momen,0.08471273706538389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montiel,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motivasi,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muda,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mungkin,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.031036052402176273,0.0,0.0,0.0
musim,0.0,0.026611596438509688,0.0,0.0,0.03625222254083473,0.0,0.021679852070699175,0.04881235147447136,0.0,0.08739691659110785
naik,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.06987790752883503,0.0,0.0
nama,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
namun,0.0,0.0,0.0,0.0,0.040367417305930776,0.04211196350944871,0.024140854665751197,0.027176658747394698,0.0,0.0
napoli,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
nasional,0.050304189292005023,0.0,0.024239926471192906,0.03596109475042499,0.0,0.03781892364344426,0.0,0.0,0.050623865345797006,0.0
negara,0.0,0.0380961502356099,0.0,0.0,0.0,0.0,0.0,0.0,0.07247120195051227,0.0
newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588708981872767
news,0.0,0.0380961502356099,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
neymar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
nilai,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
nmayor,0.07201356585941467,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
no,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
nomor,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olahraga,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
ole,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oleh,0.0,0.0,0.0,0.0,0.018126111270417366,0.03781892364344426,0.0,0.02440617573723568,0.0759357980186955,0.021849229147776962
on,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
operasi,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optimal,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orang,0.0,0.0,0.0,0.0,0.0,0.0,0.10952723623597568,0.0,0.0,0.0
otomatis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
pada,0.1715256284551303,0.10888725255417583,0.06612202570314862,0.2207141996495041,0.06180583905364907,0.1805352721399902,0.0,0.0998632843212772,0.01726156497197696,0.04470048495259094
pagi,0.04547618847147405,0.024057518711603876,0.0,0.06501937693570094,0.016386437471509342,0.06837842031064792,0.0,0.0,0.0,0.019752224947170514
pahit,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
palestina,0.0,0.0,0.0,0.12111765668233423,0.0,0.0,0.0,0.0,0.0,0.0
paling,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
papan,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
partai,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pekan,0.0,0.0,0.0,0.0,0.04540400864696974,0.0,0.0,0.030567455911556813,0.0,0.054730028650676256
pelatih,0.0,0.0,0.0,0.0,0.0,0.0,0.18254539372662615,0.0,0.0,0.0
peluang,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.06255705237897353
pemain,0.0,0.0655352278506836,0.23877847509736358,0.0,0.029758926962498586,0.0,0.03559335616474205,0.02003467788437498,0.041556401395472835,0.035871434567256645
pemakaian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
pembangunan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
pemberian,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
pembinaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
pemulihan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
penalti,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
penampilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
pengadilan,0.0,0.0,0.0,0.0,0.10379460845061177,0.0,0.0,0.10481686129325254,0.0,0.0
pengalaman,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pengamat,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
pengawasan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
pengelolaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12787661190735503,0.0
penggemar,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
penguasaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
pengumuman,0.14402713171882933,0.0,0.0,0.051480536743248276,0.0,0.0,0.0,0.0,0.0,0.0
pengurangan,0.0,0.0,0.0,0.0,0.2854351732391823,0.0,0.0,0.24457267635092259,0.0,0.0
peningkatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
pentas,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
penting,0.0,0.0380961502356099,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
penuh,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
pep,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
peraih,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
percaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
perempat,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pergi,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
periksa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
peringkat,0.0,0.0,0.0,0.0,0.18161603458787895,0.0,0.0,0.15283727955778406,0.0,0.08209504297601439
peringkatd,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
perjalanan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
permainan,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
pernah,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.12414420960870509,0.0,0.0,0.0
pernyataan,0.05601450225843571,0.0,0.0,0.040043241953879295,0.0,0.08422392701889742,0.0,0.0,0.05637046654866918,0.0
persahabatan,0.18901008149392273,0.0,0.0,0.04503938634834383,0.0,0.18946487865033315,0.0,0.0,0.0,0.0
persatuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
persebaya,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
persepsi,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
pertahanan,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
pertama,0.0,0.06665925949465616,0.0,0.0,0.0,0.04736621966258329,0.0,0.0,0.0,0.027365014325338128
pertandingan,0.04129398393056459,0.04369015190045573,0.019898206258113633,0.08855983306656161,0.05951785392499717,0.09313502794797096,0.0,0.0,0.0,0.035871434567256645
pertengahan,0.07201356585941467,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
perwakilan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
pesaing,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
pesepak,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piala,0.0,0.13305798219254844,0.04847985294238581,0.03596109475042499,0.0,0.03781892364344426,0.021679852070699175,0.0,0.0,0.0
pic,0.07201356585941467,0.0,0.0,0.0,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
piccoli,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
pihak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
pihaknya,0.08471273706538389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pikir,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
poin,0.0,0.0,0.0,0.0,0.30275562979448084,0.0,0.0,0.21741326997915758,0.05637046654866918,0.12164729346286725
posisi,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.12511410475794707
posisinya,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
poster,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
potensi,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pramusim,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prematur,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier,0.0,0.0,0.0,0.0,0.0,0.0,0.09310815720652882,0.0,0.0,0.06255705237897353
presiden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525107460490336,0.0
pria,0.0,0.0,0.0,0.0,0.0,0.0,0.10952723623597568,0.0,0.0,0.0
pribadinya,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
problem,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pssi,0.0,0.026611596438509688,0.024239926471192906,0.07192218950084998,0.0,0.15127569457377704,0.0,0.0,0.1771835287102895,0.0
publik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
puji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
pukul,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
pulga,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pun,0.0,0.053223192877019376,0.0,0.03596109475042499,0.018126111270417366,0.0,0.0,0.02440617573723568,0.0,0.043698458295553924
punya,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
putih,0.0,0.0,0.0,0.051480536743248276,0.0,0.05414013399003722,0.0,0.0,0.0,0.0
putusannya,0.0,0.0,0.0,0.0,0.05189730422530588,0.0,0.0,0.03493895376441752,0.0,0.0
qatar,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rabu,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
racikan,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ragu,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
raih,0.08471273706538389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raihan,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
rangka,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rangkaian,0.06300336049797424,0.0,0.0,0.04503938634834383,0.0,0.04736621966258329,0.0,0.0,0.0,0.0
rapat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
rayo,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redknapp,0.0,0.0,0.0,0.0,0.0,0.0,0.29207262996260186,0.0,0.0,0.0
rekor,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
rela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
rematch,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rencana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
republik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
resmi,0.08258796786112918,0.021845075950227864,0.039796412516227266,0.08855983306656161,0.014879463481249293,0.06209001863198064,0.0,0.0,0.0,0.017935717283628323
resminya,0.08471273706538389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roberto,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
roma,0.0,0.0,0.0,0.0,0.0,0.0,0.031036052402176273,0.03493895376441752,0.0,0.0
rombongan,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ronaldo,0.0,0.0,0.06940191526505936,0.0,0.0,0.0,0.0,0.0,0.0,0.03127852618948677
ruang,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rumah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493895376441752,0.0,0.03127852618948677
rumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
rumput,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
saat,0.0,0.0,0.07271977941357873,0.0,0.03625222254083473,0.0,0.0,0.07321852721170705,0.050623865345797006,0.021849229147776962
sacchi,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
sakti,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
salah,0.0,0.06665925949465616,0.06071847483890081,0.0,0.0,0.0,0.0,0.0,0.03170186900009405,0.0
salip,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
sama,0.0,0.0,0.030359237419450406,0.0,0.0,0.0,0.054305756827696255,0.0,0.22191308300065835,0.0
sambil,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sang,0.0,0.029632429222796186,0.0,0.0,0.020183708652965388,0.04211196350944871,0.024140854665751197,0.0,0.0,0.0
sanksi,0.0,0.0,0.0,0.0,0.20758921690122353,0.0,0.0,0.06987790752883503,0.0,0.0
santpedor,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
satu,0.0,0.0596806893890739,0.07248246209174164,0.05376560630501232,0.013550218217349868,0.0,0.016206825727550223,0.018244895562914556,0.01892199634570296,0.08166721985107898
satunya,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
saya,0.0,0.0,0.12143694967780162,0.0,0.0,0.0,0.10861151365539251,0.0,0.03170186900009405,0.0
scaloni,0.050304189292005023,0.053223192877019376,0.024239926471192906,0.03596109475042499,0.0,0.03781892364344426,0.0,0.0,0.0,0.0
sea,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.0,0.0,0.03623560097525613,0.0
sebab,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
sebagai,0.0,0.0,0.03470095763252968,0.0,0.0,0.0,0.031036052402176273,0.0,0.0,0.0
sebastiano,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
sebelum,0.06300336049797424,0.0,0.0,0.04503938634834383,0.0,0.09473243932516658,0.0,0.0,0.0,0.0
sebelumnya,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.06987790752883503,0.0,0.0
sebesar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
sebuah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
secara,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.027152878413848128,0.0,0.0,0.027365014325338128
sederet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
segar,0.0,0.0,0.0,0.0,0.030524545165720444,0.0,0.0,0.0,0.0,0.0
segera,0.0,0.0,0.0,0.0,0.0,0.06368743000917626,0.0,0.0,0.0,0.0
sejajar,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
sejak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
sejarah,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
sejatinya,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
sejauh,0.0,0.0,0.0,0.06055882834116712,0.0,0.0,0.0,0.0,0.0,0.0
sejumlah,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.027152878413848128,0.030567455911556813,0.0,0.0
sekali,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sekaligus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
sekarang,0.0,0.0,0.030359237419450406,0.0,0.0,0.04736621966258329,0.054305756827696255,0.0,0.0,0.0
selain,0.0,0.0,0.0,0.051480536743248276,0.0,0.0,0.0,0.03493895376441752,0.0,0.0
selaku,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
selama,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selamanya,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
selasa,0.0,0.0,0.0,0.0,0.09080801729393947,0.0,0.0,0.030567455911556813,0.0,0.08209504297601439
selecci,0.14402713171882933,0.0,0.0,0.0,0.0,0.10828026798007444,0.0,0.0,0.0,0.0
selesai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
selisih,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
seluruh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262553730245168,0.0
semakin,0.0,0.0,0.04082026858078718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sementara,0.0,0.0,0.02699153758712393,0.040043241953879295,0.020183708652965388,0.0,0.0,0.027176658747394698,0.0,0.0
semifinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110023393873865,0.0,0.0
semodel,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
sempat,0.0,0.0,0.06071847483890081,0.0,0.04540400864696974,0.0,0.0,0.061134911823113626,0.0,0.0
semua,0.0,0.0,0.0,0.0,0.0,0.0,0.03650907874532523,0.0,0.0,0.0
senin,0.050304189292005023,0.026611596438509688,0.024239926471192906,0.10788328425127498,0.0,0.07563784728688852,0.0,0.0,0.0,0.0
sepak,0.03430512569102606,0.036295750851391945,0.016530506425787156,0.049047599922112016,0.012361167810729814,0.025790753162855746,0.0887079260056446,0.016643880720212865,0.10356938983186177,0.0
sepanjang,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
sepasang,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sepatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679431136704794
seperti,0.0,0.0,0.0,0.0,0.02270200432348487,0.0,0.0,0.030567455911556813,0.0,0.027365014325338128
september,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.03493895376441752,0.0,0.0
serik,0.0,0.0,0.0,0.0,0.02594865211265294,0.0,0.0,0.0,0.0,0.03127852618948677
serta,0.0,0.044814183544428295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
setelah,0.0,0.026611596438509688,0.0,0.0,0.09063055635208683,0.0,0.0,0.02440617573723568,0.025311932672898503,0.021849229147776962
seusai,0.0,0.0,0.0,0.0,0.020183708652965388,0.0,0.0,0.054353317494789395,0.02818523327433459,0.02432945869257345
sevilla,0.0,0.0761923004712198,0.0,0.0,0.0,0.0,0.0,0.06987790752883503,0.0,0.0
shankly,0.0,0.0,0.0,0.0,0.0,0.0,0.07301815749065046,0.0,0.0,0.0
shot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07358862273409587
siapa,0.0,0.0,0.08164053716157436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silam,0.0,0.08962836708885659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sinulingga,0.0,0.0,0.0,0.10296107348649655,0.0,0.10828026798007444,0.0,0.0,0.0,0.0
